complaint_id,customer_id,complaint_date,category,severity,status,resolution_days
CP2396,C10163,2025-10-31,Delivery,Low,Resolved,2
CP2397,C10466,2025-03-15,Delivery,Medium,Open,13
CP2398,C10008,2026-04-27,Pricing,Low,Resolved,29
CP2399,C10936,2025-02-16,Pricing,Low,Open,24
CP2400,C10391,2026-08-26,Technical,Low,Open,20
CP2401,C10570,2026-06-09,Pricing,Medium,Resolved,20
CP2402,C10667,2025-10-10,Technical,Medium,Resolved,28
CP2403,C10132,2026-03-08,Pricing,Low,Resolved,13
CP2404,C10806,2025-06-23,Delivery,High,Resolved,23
CP2405,C10343,2025-06-21,Technical,Medium,Pending,16
CP2406,C10380,2025-01-18,Delivery,Low,Resolved,21
CP2407,C10800,2025-07-10,Payment,High,Open,1
CP2408,C10003,2026-07-11,Pricing,Medium,Pending,6
CP2409,C10553,2025-03-11,Pricing,Low,Resolved,27
CP2410,C10237,2026-01-17,Service,Low,Resolved,3
CP2411,C10174,2026-07-13,Service,Low,Resolved,9
CP2412,C10599,2025-08-22,Pricing,Medium,Open,6
CP2413,C10671,2025-07-12,Account,Medium,Resolved,26
CP2414,C10669,2026-04-20,Service,Medium,Resolved,25
CP2415,C10215,2025-08-08,Account,High,Resolved,15
CP2416,C10011,2025-07-14,Technical,Low,Pending,13
CP2417,C10409,2025-10-08,Account,Medium,Resolved,29
CP2418,C10150,2026-02-28,Delivery,Medium,Resolved,23
CP2419,C10932,2025-01-12,Account,Low,Open,17
CP2420,C10108,2025-11-14,Payment,Low,Resolved,15
CP2421,C10655,2026-07-02,Account,High,Resolved,16
CP2422,C10673,2025-04-28,Technical,Low,Resolved,5
CP2423,C10337,2025-06-29,Service,Low,Resolved,2
CP2424,C10043,2025-05-14,Payment,Low,Resolved,29
CP2425,C10256,2025-07-21,Service,Low,Open,18
CP2426,C10183,2025-12-22,Payment,Medium,Open,3
CP2427,C10581,2025-09-22,Delivery,Low,Open,25
CP2428,C10895,2025-12-10,Pricing,Low,Open,23
CP2429,C10435,2025-12-17,Technical,Medium,Resolved,13
CP2430,C10050,2026-02-26,Technical,Medium,Resolved,3
CP2431,C10981,2026-08-02,Pricing,Medium,Resolved,23
CP2432,C10081,2025-07-04,Payment,Low,Open,26
CP2433,C10134,2025-08-15,Account,Low,Resolved,16
CP2434,C10811,2026-02-17,Payment,High,Resolved,28
CP2435,C10933,2025-10-10,Technical,Low,Resolved,6
CP2436,C10942,2026-08-01,Delivery,Low,Resolved,16
CP2437,C10365,2025-04-21,Account,Medium,Resolved,21
CP2438,C10247,2026-06-18,Technical,Medium,Open,27
CP2439,C10812,2025-10-24,Service,Low,Resolved,13
CP2440,C10340,2026-05-20,Service,Low,Pending,14
CP2441,C10123,2026-03-31,Pricing,Low,Open,18
CP2442,C10447,2025-12-08,Payment,Low,Pending,28
CP2443,C10515,2025-08-13,Payment,Low,Resolved,5
CP2444,C10544,2025-02-15,Payment,Medium,Resolved,29
CP2445,C10270,2025-05-09,Account,Medium,Open,7
CP2446,C10858,2025-04-01,Account,Medium,Resolved,6
CP2447,C10932,2026-03-29,Payment,Low,Pending,23
CP2448,C10430,2026-07-12,Pricing,Low,Open,2
CP2449,C10381,2025-02-25,Service,Low,Resolved,4
CP2450,C10060,2025-06-01,Technical,Low,Pending,20
CP2451,C10239,2025-08-22,Account,High,Resolved,6
CP2452,C10045,2026-07-04,Pricing,Low,Resolved,13
CP2453,C10574,2025-04-05,Service,Low,Open,15
CP2454,C10234,2025-10-03,Pricing,Low,Resolved,25
CP2455,C10563,2025-02-06,Account,Medium,Resolved,12
CP2456,C10922,2026-01-26,Account,High,Pending,6
CP2457,C10784,2025-12-22,Technical,Medium,Resolved,21
CP2458,C10696,2026-04-22,Account,High,Pending,1
CP2459,C10057,2026-08-30,Payment,Low,Resolved,11
CP2460,C10030,2025-03-17,Service,Medium,Resolved,5
CP2461,C10691,2026-02-24,Delivery,Low,Resolved,7
CP2462,C10398,2026-05-27,Pricing,Low,Resolved,29
CP2463,C10683,2026-08-12,Account,Low,Open,1
CP2464,C10195,2026-07-06,Delivery,Low,Resolved,16
CP2465,C10465,2025-04-01,Service,High,Resolved,1
CP2466,C10290,2026-02-24,Pricing,Medium,Open,11
CP2467,C10763,2025-06-13,Technical,Low,Pending,24
CP2468,C10348,2025-12-04,Account,High,Pending,22
CP2469,C10972,2026-04-26,Service,High,Open,10
CP2470,C10468,2025-12-30,Delivery,Medium,Resolved,24
CP2471,C10653,2025-01-18,Payment,Low,Pending,27
CP2472,C10952,2025-10-09,Service,Low,Resolved,2
CP2473,C10819,2025-07-25,Account,Medium,Resolved,19
CP2474,C10529,2025-07-26,Account,High,Pending,18
CP2475,C10068,2026-09-01,Service,Low,Open,10
CP2476,C10968,2026-08-17,Delivery,Low,Resolved,4
CP2477,C10046,2026-06-21,Technical,Low,Resolved,20
CP2478,C10423,2026-03-01,Service,Low,Resolved,9
CP2479,C10095,2025-07-21,Delivery,Medium,Open,3
CP2480,C10051,2026-02-28,Pricing,Low,Resolved,12
CP2481,C10768,2025-01-01,Service,High,Open,28
CP2482,C10950,2025-10-02,Payment,Low,Open,14
CP2483,C10682,2026-01-05,Payment,Low,Resolved,29
CP2484,C10038,2026-04-02,Account,Low,Open,27
CP2485,C10835,2025-09-01,Pricing,Medium,Pending,10
CP2486,C10340,2025-03-29,Technical,Low,Pending,28
CP2487,C10068,2026-08-08,Technical,Low,Pending,9
CP2488,C10163,2025-11-03,Delivery,Medium,Open,29
CP2489,C10728,2025-04-16,Pricing,High,Resolved,20
CP2490,C10971,2026-01-17,Pricing,Low,Pending,5
CP2491,C10216,2026-05-04,Pricing,High,Resolved,25
CP2492,C10731,2025-08-16,Service,Low,Resolved,2
CP2493,C10197,2026-03-28,Service,Low,Resolved,26
CP2494,C10986,2025-05-11,Pricing,Medium,Open,21
CP2495,C10543,2026-07-27,Payment,Medium,Pending,23
CP2496,C10185,2026-03-27,Payment,Low,Open,10
CP2497,C10487,2025-01-14,Pricing,Low,Resolved,12
CP2498,C10657,2025-07-22,Delivery,Medium,Resolved,18
CP2499,C10808,2025-01-28,Technical,Medium,Resolved,30
CP2500,C10051,2026-03-22,Delivery,Low,Pending,18
CP2501,C10403,2025-04-26,Service,High,Resolved,29
CP2502,C10746,2025-04-16,Service,Medium,Open,30
CP2503,C10510,2025-11-22,Service,Medium,Resolved,24
CP2504,C10241,2025-05-07,Service,Low,Resolved,24
CP2505,C10427,2025-01-18,Delivery,Low,Resolved,10
CP2506,C10916,2025-01-25,Payment,Medium,Resolved,1
CP2507,C10467,2025-03-13,Service,Low,Resolved,8
CP2508,C10637,2025-07-23,Payment,Low,Resolved,21
CP2509,C10653,2026-04-09,Delivery,Low,Resolved,18
CP2510,C10359,2025-02-10,Pricing,Medium,Resolved,17
CP2511,C10765,2026-05-17,Delivery,High,Resolved,9
CP2512,C10392,2025-08-11,Service,Medium,Open,7
CP2513,C10383,2026-08-04,Technical,Medium,Resolved,3
CP2514,C10108,2025-01-19,Delivery,Low,Resolved,26
CP2515,C10230,2025-01-27,Account,Medium,Pending,28
CP2516,C10431,2025-11-29,Pricing,Low,Resolved,29
CP2517,C10041,2025-04-15,Technical,Low,Resolved,4
CP2518,C10463,2025-03-14,Account,Low,Resolved,15
CP2519,C10258,2026-06-26,Account,High,Open,12
CP2520,C10652,2026-01-22,Account,Medium,Open,29
CP2521,C10438,2025-12-10,Payment,Low,Pending,16
CP2522,C10801,2026-03-02,Pricing,Low,Resolved,24
CP2523,C10759,2025-07-20,Pricing,Low,Resolved,23
CP2524,C10285,2026-02-03,Account,Low,Open,3
CP2525,C10903,2026-03-31,Service,Low,Pending,20
CP2526,C10744,2025-07-16,Account,Low,Resolved,4
CP2527,C10250,2026-01-22,Account,Medium,Resolved,10
CP2528,C10067,2025-09-28,Technical,Low,Open,28
CP2529,C10715,2025-05-15,Payment,Low,Pending,8
CP2530,C10775,2025-10-08,Payment,Low,Resolved,7
CP2531,C10547,2026-03-24,Pricing,Medium,Resolved,19
CP2532,C10024,2025-03-30,Delivery,Medium,Resolved,17
CP2533,C10620,2026-08-17,Pricing,High,Open,15
CP2534,C10238,2026-04-02,Delivery,Medium,Resolved,19
CP2535,C10310,2026-01-23,Delivery,Low,Resolved,17
CP2536,C10247,2026-01-17,Pricing,Medium,Resolved,24
CP2537,C10136,2025-07-31,Payment,Medium,Resolved,10
CP2538,C10383,2026-04-03,Delivery,High,Resolved,25
CP2539,C10487,2026-07-17,Account,Medium,Resolved,6
CP2540,C10667,2026-03-02,Payment,Medium,Resolved,6
CP2541,C10062,2025-03-31,Pricing,High,Pending,6
CP2542,C10283,2025-11-17,Account,Low,Open,13
CP2543,C10283,2025-05-13,Technical,Low,Pending,21
CP2544,C10398,2025-08-15,Payment,Medium,Open,20
CP2545,C10202,2026-05-22,Technical,Low,Resolved,26
CP2546,C10162,2026-08-16,Pricing,Medium,Resolved,22
CP2547,C10566,2025-09-15,Payment,High,Pending,24
CP2548,C10167,2025-09-27,Technical,Low,Open,18
CP2549,C10518,2026-01-11,Service,Medium,Resolved,24
CP2550,C10250,2026-07-26,Account,Low,Resolved,28
CP2551,C10602,2026-06-16,Account,Low,Resolved,4
CP2552,C10607,2025-02-22,Pricing,Low,Resolved,2
CP2553,C10474,2025-01-06,Service,Low,Resolved,27
CP2554,C10975,2026-02-10,Technical,Medium,Resolved,30
CP2555,C10073,2025-03-09,Account,High,Resolved,26
CP2556,C10142,2025-01-07,Service,Medium,Resolved,22
CP2557,C10819,2025-02-20,Payment,Medium,Resolved,27
CP2558,C10553,2026-04-29,Pricing,Low,Resolved,17
CP2559,C10182,2025-10-09,Payment,Low,Resolved,9
CP2560,C10511,2026-06-08,Technical,Low,Resolved,7
CP2561,C10064,2025-12-26,Account,Medium,Resolved,26
CP2562,C10816,2025-06-26,Delivery,Low,Pending,10
CP2563,C10042,2026-03-08,Delivery,Low,Resolved,3
CP2564,C10972,2025-10-13,Delivery,Medium,Resolved,25
CP2565,C10335,2025-08-30,Pricing,Low,Resolved,22
CP2566,C10379,2026-01-23,Service,Low,Open,15
CP2567,C10665,2026-02-25,Delivery,Medium,Resolved,27
CP2568,C10411,2025-06-24,Account,Low,Resolved,3
CP2569,C10326,2025-10-11,Technical,Low,Resolved,10
CP2570,C10337,2025-08-22,Pricing,Medium,Resolved,27
CP2571,C10465,2025-01-18,Service,Medium,Resolved,24
CP2572,C10922,2025-12-29,Account,Low,Resolved,29
CP2573,C10080,2026-01-19,Payment,Medium,Resolved,10
CP2574,C10497,2025-09-12,Service,Low,Resolved,22
CP2575,C10914,2026-05-27,Payment,High,Resolved,6
CP2576,C10357,2025-08-03,Pricing,High,Resolved,16
CP2577,C10754,2025-06-16,Service,Medium,Open,11
CP2578,C10329,2025-12-15,Payment,Low,Resolved,24
CP2579,C10476,2025-02-09,Service,Medium,Resolved,29
CP2580,C10905,2026-01-08,Service,Low,Open,9
CP2581,C10084,2025-01-24,Technical,Low,Resolved,12
CP2582,C10542,2025-10-16,Payment,High,Pending,20
CP2583,C10693,2025-01-20,Payment,Low,Resolved,5
CP2584,C10186,2026-07-31,Pricing,Medium,Resolved,23
CP2585,C10306,2025-12-10,Technical,Medium,Open,19
CP2586,C10875,2025-05-04,Delivery,Low,Resolved,30
CP2587,C10757,2025-12-23,Delivery,Medium,Resolved,5
CP2588,C10688,2025-09-29,Account,Medium,Resolved,14
CP2589,C10808,2025-01-25,Service,Low,Pending,28
CP2590,C10787,2025-01-01,Pricing,Medium,Pending,20
CP2591,C10273,2025-03-26,Account,Low,Open,4
CP2592,C10457,2026-06-13,Payment,Low,Resolved,20
CP2593,C10420,2025-10-05,Pricing,Low,Resolved,30
CP2594,C10003,2026-06-21,Service,Medium,Pending,9
CP2595,C10739,2025-06-07,Service,Medium,Open,14
CP2596,C10630,2025-11-12,Payment,Low,Pending,29
CP2597,C10036,2025-10-27,Payment,Low,Resolved,6
CP2598,C10111,2025-11-14,Technical,Medium,Resolved,16
CP2599,C10104,2025-05-19,Service,Medium,Resolved,23
CP2600,C10145,2026-05-27,Delivery,Medium,Resolved,3
CP2601,C10469,2026-08-22,Delivery,High,Resolved,9
CP2602,C10173,2026-04-12,Pricing,Medium,Resolved,24
CP2603,C10846,2026-08-20,Technical,Low,Pending,10
CP2604,C10691,2025-06-22,Technical,High,Resolved,18
CP2605,C10228,2025-01-03,Account,Medium,Open,27
CP2606,C10234,2026-04-27,Service,Low,Open,22
CP2607,C10563,2025-07-13,Pricing,Medium,Resolved,28
CP2608,C10612,2026-01-24,Account,Medium,Resolved,2
CP2609,C10401,2025-01-08,Account,Low,Resolved,8
CP2610,C10430,2025-07-14,Delivery,Low,Resolved,26
CP2611,C10945,2025-05-12,Delivery,Medium,Pending,22
CP2612,C10898,2025-05-18,Delivery,Low,Resolved,12
CP2613,C10237,2025-12-02,Payment,Low,Resolved,13
CP2614,C10295,2026-01-23,Service,Medium,Resolved,5
CP2615,C10917,2026-04-11,Pricing,Low,Resolved,13
CP2616,C10218,2026-01-26,Service,Low,Pending,4
CP2617,C10439,2025-02-28,Delivery,Low,Pending,1
CP2618,C10754,2026-06-21,Payment,Low,Resolved,13
CP2619,C10383,2025-09-11,Service,High,Resolved,12
CP2620,C10569,2025-09-19,Payment,Low,Resolved,22
CP2621,C10752,2025-09-09,Delivery,Low,Open,5
CP2622,C10592,2025-12-15,Service,Low,Open,22
CP2623,C10191,2026-04-10,Pricing,Low,Open,22
CP2624,C10409,2025-11-25,Service,Medium,Pending,21
CP2625,C10575,2025-04-19,Service,Low,Resolved,29
CP2626,C10926,2025-08-16,Payment,Medium,Open,11
CP2627,C10166,2026-06-03,Delivery,Low,Open,3
CP2628,C10939,2025-07-17,Technical,Medium,Open,30
CP2629,C10236,2025-10-03,Pricing,Low,Pending,26
CP2630,C10712,2026-08-06,Pricing,Low,Resolved,25
CP2631,C10363,2025-11-05,Service,Low,Resolved,23
CP2632,C10680,2025-09-15,Technical,Low,Resolved,10
CP2633,C10545,2025-06-27,Service,Medium,Resolved,22
CP2634,C10062,2025-01-27,Delivery,High,Resolved,8
CP2635,C10922,2026-08-13,Service,Low,Resolved,19
CP2636,C10883,2025-05-12,Technical,Low,Open,18
CP2637,C10903,2025-10-01,Pricing,Medium,Resolved,11
CP2638,C10528,2025-12-26,Pricing,Medium,Pending,3
CP2639,C10551,2025-07-25,Pricing,Medium,Resolved,13
CP2640,C10843,2025-03-27,Account,Low,Open,26
CP2641,C10571,2025-04-07,Service,Medium,Resolved,17
CP2642,C10876,2026-01-22,Pricing,Low,Open,13
CP2643,C10599,2025-05-06,Pricing,Low,Resolved,21
CP2644,C10555,2025-08-26,Pricing,Low,Resolved,27
CP2645,C10684,2026-08-30,Payment,Medium,Resolved,6
CP2646,C10761,2025-06-24,Pricing,Low,Resolved,16
CP2647,C10692,2025-04-18,Account,Low,Resolved,20
CP2648,C10156,2025-07-27,Account,Low,Resolved,14
CP2649,C10819,2026-03-03,Payment,Low,Resolved,27
CP2650,C10996,2025-12-04,Pricing,Medium,Resolved,16
CP2651,C10204,2026-02-19,Delivery,Medium,Open,8
CP2652,C10324,2026-02-05,Pricing,Low,Open,9
CP2653,C10657,2025-08-27,Account,Medium,Resolved,14
CP2654,C10358,2025-05-29,Technical,High,Open,28
CP2655,C10972,2025-11-03,Service,Low,Open,4
CP2656,C10375,2026-03-02,Pricing,High,Resolved,24
CP2657,C10884,2026-01-01,Delivery,High,Pending,4
CP2658,C10527,2026-07-23,Account,Low,Pending,15
CP2659,C10509,2025-11-10,Payment,Low,Resolved,16
CP2660,C10614,2025-08-02,Technical,High,Pending,1
CP2661,C10860,2026-01-16,Pricing,Low,Resolved,29
CP2662,C10317,2025-06-21,Service,Medium,Resolved,6
CP2663,C10781,2026-01-09,Service,Medium,Open,28
CP2664,C10935,2026-01-06,Pricing,Low,Resolved,5
CP2665,C10213,2026-02-12,Service,High,Resolved,1
CP2666,C10595,2026-03-01,Pricing,Medium,Resolved,14
CP2667,C10156,2026-07-07,Service,Low,Open,5
CP2668,C10547,2026-06-09,Service,Medium,Pending,16
CP2669,C10351,2026-04-09,Delivery,High,Resolved,7
CP2670,C10508,2026-05-27,Account,Medium,Resolved,12
CP2671,C10139,2025-08-29,Technical,Low,Resolved,7
CP2672,C10213,2025-09-30,Payment,Medium,Open,12
CP2673,C10784,2025-12-02,Account,High,Resolved,24
CP2674,C10878,2025-03-31,Delivery,Medium,Open,25
CP2675,C10365,2026-02-19,Pricing,High,Resolved,3
CP2676,C10923,2026-08-09,Service,Low,Pending,3
CP2677,C10829,2026-08-08,Pricing,Low,Resolved,10
CP2678,C10845,2026-07-17,Technical,Medium,Resolved,4
CP2679,C10043,2025-04-12,Service,Medium,Pending,5
CP2680,C10544,2025-06-17,Account,High,Resolved,17
CP2681,C10829,2026-06-04,Service,Medium,Pending,22
CP2682,C10664,2025-10-08,Pricing,Low,Resolved,17
CP2683,C10236,2025-02-11,Payment,High,Open,28
CP2684,C10460,2026-01-24,Account,Medium,Open,20
CP2685,C10808,2025-11-08,Technical,Low,Resolved,17
CP2686,C10533,2025-12-21,Service,Medium,Resolved,2
CP2687,C10194,2025-12-28,Technical,Low,Resolved,2
CP2688,C10373,2026-01-23,Service,Medium,Pending,24
CP2689,C10639,2026-06-05,Service,High,Resolved,30
CP2690,C10257,2025-05-08,Pricing,Medium,Pending,6
CP2691,C10114,2025-03-22,Account,High,Resolved,22
CP2692,C10045,2026-05-23,Pricing,Low,Pending,11
CP2693,C10219,2026-03-18,Service,Low,Resolved,26
CP2694,C10563,2025-08-06,Pricing,Medium,Resolved,19
CP2695,C10223,2025-05-21,Service,Low,Resolved,24
CP2696,C10901,2025-11-12,Payment,Medium,Resolved,11
CP2697,C10223,2025-09-22,Service,Medium,Pending,14
CP2698,C10148,2025-11-24,Payment,Medium,Resolved,7
CP2699,C10774,2025-03-15,Delivery,High,Pending,12
CP2700,C10567,2025-12-21,Technical,Low,Resolved,14
CP2701,C10685,2026-09-01,Technical,Medium,Pending,21
CP2702,C10237,2026-05-19,Service,Low,Resolved,26
CP2703,C10275,2026-03-19,Service,Low,Resolved,30
CP2704,C10207,2026-05-31,Pricing,Low,Resolved,21
CP2705,C10548,2025-02-18,Delivery,Medium,Open,22
CP2706,C10050,2025-07-20,Delivery,Low,Resolved,12
CP2707,C10503,2025-07-04,Service,High,Resolved,1
CP2708,C10798,2026-02-13,Payment,Medium,Resolved,23
CP2709,C10249,2026-02-28,Delivery,Medium,Resolved,12
CP2710,C10682,2025-10-17,Account,Medium,Open,1
CP2711,C10569,2025-06-29,Technical,Low,Open,18
CP2712,C10349,2025-03-26,Service,High,Resolved,12
CP2713,C10571,2026-04-02,Pricing,Medium,Resolved,14
CP2714,C10394,2026-06-12,Account,Low,Resolved,22
CP2715,C10576,2026-07-16,Account,Medium,Resolved,17
CP2716,C10888,2025-04-07,Delivery,Low,Resolved,13
CP2717,C10174,2025-06-27,Account,Medium,Resolved,1
CP2718,C10922,2025-07-03,Payment,Low,Open,21
CP2719,C10221,2025-02-02,Service,High,Resolved,9
CP2720,C10613,2025-03-04,Pricing,Low,Pending,4
CP2721,C10661,2026-03-22,Account,Low,Resolved,28
CP2722,C10448,2026-07-11,Service,Low,Open,28
CP2723,C10470,2025-07-10,Payment,Medium,Resolved,23
CP2724,C10561,2025-09-08,Service,Medium,Pending,9
CP2725,C10231,2025-10-17,Technical,Low,Resolved,12
CP2726,C10324,2025-01-29,Account,Low,Resolved,19
CP2727,C10608,2025-05-07,Technical,Medium,Open,11
CP2728,C10541,2025-06-20,Pricing,Low,Open,23
CP2729,C10924,2025-03-30,Technical,Low,Resolved,17
CP2730,C10831,2026-04-07,Payment,High,Pending,27
CP2731,C10970,2025-01-17,Technical,Low,Resolved,11
CP2732,C10851,2025-04-07,Service,Medium,Resolved,12
CP2733,C10097,2026-04-01,Delivery,Medium,Resolved,7
CP2734,C10707,2025-06-10,Account,Medium,Resolved,29
CP2735,C10592,2026-05-29,Technical,Low,Open,14
CP2736,C10330,2026-04-02,Pricing,Low,Resolved,2
CP2737,C10647,2025-12-29,Payment,Low,Resolved,15
CP2738,C10021,2025-03-09,Payment,Medium,Resolved,26
CP2739,C10895,2026-05-01,Service,Low,Resolved,15
CP2740,C10833,2025-03-06,Account,Medium,Resolved,19
CP2741,C10293,2025-10-18,Payment,Low,Resolved,29
CP2742,C10744,2026-05-02,Pricing,Low,Resolved,30
CP2743,C10736,2025-01-01,Payment,Medium,Open,2
CP2744,C10418,2026-04-21,Service,Low,Open,24
CP2745,C10808,2026-07-01,Technical,High,Pending,20
CP2746,C10522,2025-06-02,Payment,Medium,Pending,3
CP2747,C10538,2025-03-29,Technical,Low,Resolved,12
CP2748,C10605,2026-02-09,Account,Medium,Resolved,24
CP2749,C10996,2025-09-07,Payment,High,Resolved,24
CP2750,C10099,2025-11-05,Payment,Medium,Pending,18
CP2751,C10843,2025-12-10,Pricing,Low,Open,1
CP2752,C10866,2025-10-06,Payment,Medium,Resolved,21
CP2753,C10119,2025-04-09,Account,High,Resolved,28
CP2754,C10480,2026-07-31,Pricing,High,Resolved,4
CP2755,C10885,2026-06-23,Technical,Medium,Resolved,4
CP2756,C10238,2025-11-11,Technical,Low,Open,2
CP2757,C10826,2026-03-27,Technical,Low,Resolved,25
CP2758,C10748,2025-09-25,Delivery,Medium,Open,2
CP2759,C10801,2025-03-26,Service,Medium,Resolved,27
CP2760,C10715,2025-05-16,Pricing,Low,Resolved,14
CP2761,C10138,2026-06-11,Account,Low,Open,29
CP2762,C10795,2025-02-23,Technical,Low,Pending,22
CP2763,C10829,2026-06-02,Service,Low,Resolved,25
CP2764,C10489,2025-07-27,Payment,Low,Pending,23
CP2765,C10847,2025-04-11,Delivery,Medium,Pending,22
CP2766,C10938,2025-07-30,Payment,Low,Resolved,24
CP2767,C10375,2025-11-03,Account,Low,Resolved,28
CP2768,C10354,2025-05-15,Technical,Medium,Pending,11
CP2769,C10099,2026-06-10,Account,Medium,Open,27
CP2770,C10953,2025-01-08,Pricing,Low,Resolved,22
CP2771,C10805,2025-08-30,Payment,Low,Open,20
CP2772,C10502,2025-07-22,Service,Low,Resolved,2
CP2773,C10065,2025-08-20,Payment,Medium,Resolved,22
CP2774,C10258,2025-12-15,Pricing,Low,Resolved,8
CP2775,C10789,2025-08-23,Payment,Low,Open,23
CP2776,C10069,2025-04-09,Account,High,Open,9
CP2777,C10296,2025-10-19,Payment,Low,Resolved,22
CP2778,C10336,2026-04-26,Technical,Medium,Pending,3
CP2779,C10501,2026-08-25,Pricing,Low,Resolved,28
CP2780,C10217,2025-03-24,Payment,Medium,Resolved,22
CP2781,C10568,2025-07-04,Payment,High,Resolved,23
CP2782,C10089,2025-05-02,Delivery,High,Resolved,5
CP2783,C10878,2025-11-04,Payment,Low,Open,23
CP2784,C10108,2026-07-12,Pricing,High,Resolved,20
CP2785,C10729,2025-05-30,Payment,Low,Resolved,22
CP2786,C10795,2025-02-14,Account,Low,Resolved,25
CP2787,C10974,2026-08-27,Technical,Low,Pending,18
CP2788,C10225,2026-07-07,Delivery,Low,Pending,28
CP2789,C10934,2026-06-07,Pricing,Low,Pending,10
CP2790,C10195,2026-08-16,Payment,Low,Resolved,1
CP2791,C10790,2025-11-17,Technical,Low,Open,10
CP2792,C10301,2026-08-02,Service,Low,Resolved,24
CP2793,C10910,2025-11-21,Payment,Low,Resolved,5
CP2794,C10400,2025-08-02,Service,Medium,Resolved,29
CP2795,C10099,2025-05-28,Technical,Low,Open,17
CP2796,C10093,2026-07-16,Delivery,Medium,Pending,18
CP2797,C10097,2026-08-02,Payment,Low,Open,7
CP2798,C10480,2025-07-14,Payment,Low,Resolved,7
CP2799,C10821,2026-01-17,Delivery,Medium,Resolved,6
CP2800,C10489,2026-04-05,Technical,Medium,Resolved,25
CP2801,C10793,2026-04-03,Account,Low,Resolved,1
CP2802,C10447,2025-04-04,Payment,Medium,Resolved,30
CP2803,C10303,2026-07-03,Delivery,Low,Resolved,2
CP2804,C10154,2026-07-26,Service,Low,Resolved,9
CP2805,C10300,2026-08-21,Account,Low,Resolved,17
CP2806,C10632,2026-03-19,Technical,Low,Resolved,19
CP2807,C10364,2026-03-01,Service,Low,Pending,24
CP2808,C10068,2025-10-13,Technical,Medium,Open,25
CP2809,C10266,2025-03-14,Payment,Medium,Resolved,19
CP2810,C10578,2025-12-10,Pricing,Medium,Open,12
CP2811,C10897,2026-07-18,Account,Low,Resolved,10
CP2812,C10076,2026-03-10,Delivery,Medium,Open,5
CP2813,C10469,2026-07-29,Service,Low,Resolved,1
CP2814,C10771,2025-05-24,Service,Low,Resolved,26
CP2815,C10857,2026-05-22,Service,Low,Resolved,29
CP2816,C10975,2026-03-11,Account,Low,Resolved,12
CP2817,C10137,2025-08-22,Technical,Medium,Resolved,8
CP2818,C10715,2025-02-14,Pricing,Low,Resolved,12
CP2819,C10497,2025-07-03,Technical,Low,Resolved,24
CP2820,C10640,2026-05-01,Delivery,Medium,Resolved,16
CP2821,C10359,2026-06-16,Payment,Low,Resolved,19
CP2822,C10859,2025-02-08,Pricing,Medium,Resolved,19
CP2823,C10075,2026-03-21,Payment,Low,Resolved,21
CP2824,C10049,2025-06-01,Delivery,Low,Resolved,14
CP2825,C10152,2025-12-21,Technical,Low,Resolved,28
CP2826,C10669,2026-01-03,Service,Medium,Pending,20
CP2827,C10547,2026-04-01,Account,Low,Resolved,26
CP2828,C10786,2025-06-10,Delivery,Low,Resolved,8
CP2829,C10169,2026-08-06,Pricing,Medium,Resolved,22
CP2830,C10218,2025-10-22,Service,Medium,Resolved,9
CP2831,C10538,2025-02-21,Pricing,Low,Resolved,20
CP2832,C10936,2026-01-12,Delivery,Medium,Resolved,30
CP2833,C10999,2026-08-05,Service,High,Resolved,7
CP2834,C10441,2025-03-15,Delivery,Low,Open,4
CP2835,C10730,2025-01-25,Payment,Low,Pending,9
CP2836,C10205,2026-03-27,Technical,Low,Resolved,5
CP2837,C10075,2026-05-24,Delivery,Low,Resolved,26
CP2838,C10702,2026-08-17,Pricing,Medium,Open,3
CP2839,C10736,2025-08-05,Service,Medium,Pending,15
CP2840,C10256,2025-06-24,Account,Low,Resolved,20
CP2841,C10989,2026-04-07,Account,High,Open,17
CP2842,C10054,2025-09-26,Account,Medium,Open,14
CP2843,C10330,2025-06-27,Account,High,Resolved,2
CP2844,C10264,2025-09-09,Account,Low,Resolved,5
CP2845,C10502,2025-01-21,Delivery,High,Resolved,1
CP2846,C10753,2026-03-07,Account,High,Resolved,23
CP2847,C10446,2025-11-12,Service,Medium,Pending,18
CP2848,C10280,2026-08-01,Delivery,Medium,Resolved,22
CP2849,C10119,2025-11-14,Account,Medium,Resolved,12
CP2850,C10719,2026-01-14,Account,Medium,Open,26
CP2851,C10938,2026-08-12,Service,Low,Resolved,1
CP2852,C10199,2025-11-17,Payment,Low,Open,8
CP2853,C10739,2026-09-01,Pricing,Medium,Open,28
CP2854,C10628,2025-05-14,Delivery,Medium,Resolved,29
CP2855,C10730,2026-07-24,Account,Low,Resolved,15
CP2856,C10449,2026-08-22,Service,Low,Open,1
CP2857,C10556,2026-04-16,Account,Medium,Resolved,2
CP2858,C10868,2025-10-08,Delivery,Medium,Resolved,23
CP2859,C10655,2026-07-25,Pricing,Low,Resolved,13
CP2860,C10794,2025-02-22,Account,Medium,Resolved,28
CP2861,C10751,2025-04-03,Pricing,Low,Resolved,18
CP2862,C10607,2025-06-23,Technical,Low,Pending,6
CP2863,C10734,2025-07-06,Account,Low,Resolved,7
CP2864,C10601,2026-05-10,Pricing,Low,Open,17
CP2865,C10791,2025-01-16,Technical,Low,Open,21
CP2866,C10009,2026-03-26,Service,Low,Resolved,22
