call_id,customer_id,call_date,transcript,sentiment
CALL1391,C10747,2026-05-31,Customer appreciated the quick resolution.,Positive
CALL1392,C10782,2025-07-06,Customer was satisfied with the service.,Positive
CALL1393,C10765,2025-04-05,Customer contacted support for general information.,Neutral
CALL1394,C10125,2025-07-13,Customer complained about delayed service.,Negative
CALL1395,C10536,2025-11-29,Customer contacted support for general information.,Neutral
CALL1396,C10369,2025-03-17,Customer said they may consider another provider.,Negative
CALL1397,C10740,2026-03-14,Customer contacted support for general information.,Neutral
CALL1398,C10534,2025-02-18,Customer contacted support for general information.,Neutral
CALL1399,C10425,2025-08-23,Customer complained about delayed service.,Negative
CALL1400,C10527,2026-05-31,Customer contacted support for general information.,Neutral
CALL1401,C10389,2025-02-11,Customer is happy with the product.,Positive
CALL1402,C10788,2025-09-30,Customer appreciated the quick resolution.,Positive
CALL1403,C10727,2025-08-03,Customer contacted support for general information.,Neutral
CALL1404,C10172,2026-04-04,Customer is happy with the product.,Positive
CALL1405,C10208,2025-04-08,Customer is happy with the product.,Positive
CALL1406,C10164,2026-05-08,Customer appreciated the quick resolution.,Positive
CALL1407,C10154,2026-02-09,Customer contacted support for general information.,Neutral
CALL1408,C10025,2025-06-21,Customer contacted support for general information.,Neutral
CALL1409,C10463,2026-07-22,Customer said they may consider another provider.,Negative
CALL1410,C10276,2025-09-05,Customer complained about delayed service.,Negative
CALL1411,C10785,2026-01-04,Customer said they may consider another provider.,Negative
CALL1412,C10988,2026-08-09,Customer appreciated the quick resolution.,Positive
CALL1413,C10694,2026-08-31,Customer contacted support for general information.,Neutral
CALL1414,C10301,2025-04-07,Customer is happy with the product.,Positive
CALL1415,C10871,2025-08-14,Customer reported repeated unresolved issues.,Negative
CALL1416,C10131,2026-02-18,Customer contacted support for general information.,Neutral
CALL1417,C10469,2025-04-17,Customer expressed dissatisfaction with pricing.,Negative
CALL1418,C10454,2025-02-28,Customer said they may consider another provider.,Negative
CALL1419,C10158,2025-04-01,Customer contacted support for general information.,Neutral
CALL1420,C10165,2025-12-17,Customer contacted support for general information.,Neutral
CALL1421,C10888,2026-06-11,Customer was satisfied with the service.,Positive
CALL1422,C10051,2026-01-21,Customer is happy with the product.,Positive
CALL1423,C10582,2026-07-14,Customer was satisfied with the service.,Positive
CALL1424,C10206,2025-02-06,Customer appreciated the quick resolution.,Positive
CALL1425,C10359,2026-04-24,Customer reported repeated unresolved issues.,Negative
CALL1426,C10019,2026-05-02,Customer was satisfied with the service.,Positive
CALL1427,C10766,2025-08-02,Customer contacted support for general information.,Neutral
CALL1428,C10963,2025-04-08,Customer expressed dissatisfaction with pricing.,Negative
CALL1429,C10644,2026-08-06,Customer contacted support for general information.,Neutral
CALL1430,C10292,2025-11-23,Customer contacted support for general information.,Neutral
CALL1431,C10447,2026-05-29,Customer is happy with the product.,Positive
CALL1432,C10226,2025-03-03,Customer was satisfied with the service.,Positive
CALL1433,C10118,2026-03-08,Customer was satisfied with the service.,Positive
CALL1434,C10151,2025-07-06,Customer expressed dissatisfaction with pricing.,Negative
CALL1435,C10516,2025-09-29,Customer was satisfied with the service.,Positive
CALL1436,C10623,2025-03-28,Customer appreciated the quick resolution.,Positive
CALL1437,C10963,2025-08-09,Customer was satisfied with the service.,Positive
CALL1438,C10371,2025-07-08,Customer said they may consider another provider.,Negative
CALL1439,C10388,2025-09-27,Customer is happy with the product.,Positive
CALL1440,C10664,2025-05-02,Customer contacted support for general information.,Neutral
CALL1441,C10350,2026-07-06,Customer is happy with the product.,Positive
CALL1442,C10130,2026-06-12,Customer is happy with the product.,Positive
CALL1443,C10546,2025-04-24,Customer complained about delayed service.,Negative
CALL1444,C10294,2025-11-25,Customer was satisfied with the service.,Positive
CALL1445,C10281,2025-03-06,Customer is happy with the product.,Positive
CALL1446,C10241,2026-03-05,Customer appreciated the quick resolution.,Positive
CALL1447,C10590,2025-08-29,Customer contacted support for general information.,Neutral
CALL1448,C10044,2026-05-26,Customer was satisfied with the service.,Positive
CALL1449,C10962,2026-03-01,Customer expressed dissatisfaction with pricing.,Negative
CALL1450,C10133,2026-03-25,Customer reported repeated unresolved issues.,Negative
CALL1451,C10231,2026-05-19,Customer said they may consider another provider.,Negative
CALL1452,C10726,2025-08-10,Customer contacted support for general information.,Neutral
CALL1453,C10561,2025-03-30,Customer contacted support for general information.,Neutral
CALL1454,C10627,2025-03-04,Customer contacted support for general information.,Neutral
CALL1455,C10591,2025-04-10,Customer appreciated the quick resolution.,Positive
CALL1456,C10998,2026-01-31,Customer said they may consider another provider.,Negative
CALL1457,C10672,2026-06-16,Customer contacted support for general information.,Neutral
CALL1458,C10788,2026-01-17,Customer contacted support for general information.,Neutral
CALL1459,C10771,2025-11-15,Customer is happy with the product.,Positive
CALL1460,C10760,2026-05-08,Customer contacted support for general information.,Neutral
CALL1461,C10450,2025-06-11,Customer appreciated the quick resolution.,Positive
CALL1462,C10672,2026-05-18,Customer expressed dissatisfaction with pricing.,Negative
CALL1463,C10566,2025-07-16,Customer was satisfied with the service.,Positive
CALL1464,C10093,2025-08-07,Customer said they may consider another provider.,Negative
CALL1465,C10084,2025-12-21,Customer contacted support for general information.,Neutral
CALL1466,C10460,2025-06-03,Customer appreciated the quick resolution.,Positive
CALL1467,C10674,2025-11-25,Customer complained about delayed service.,Negative
CALL1468,C10471,2026-04-16,Customer said they may consider another provider.,Negative
CALL1469,C10517,2025-01-28,Customer contacted support for general information.,Neutral
CALL1470,C10698,2026-02-06,Customer appreciated the quick resolution.,Positive
CALL1471,C10005,2026-06-04,Customer appreciated the quick resolution.,Positive
CALL1472,C10793,2025-11-24,Customer complained about delayed service.,Negative
CALL1473,C10116,2026-04-24,Customer contacted support for general information.,Neutral
CALL1474,C10804,2025-11-13,Customer appreciated the quick resolution.,Positive
CALL1475,C10458,2025-10-20,Customer appreciated the quick resolution.,Positive
CALL1476,C10171,2026-06-13,Customer contacted support for general information.,Neutral
CALL1477,C10864,2025-04-17,Customer appreciated the quick resolution.,Positive
CALL1478,C10060,2026-03-18,Customer was satisfied with the service.,Positive
CALL1479,C10095,2025-12-22,Customer contacted support for general information.,Neutral
CALL1480,C10997,2025-05-31,Customer is happy with the product.,Positive
CALL1481,C10256,2025-07-05,Customer contacted support for general information.,Neutral
CALL1482,C10246,2026-01-25,Customer appreciated the quick resolution.,Positive
CALL1483,C10236,2025-12-03,Customer said they may consider another provider.,Negative
CALL1484,C10320,2026-07-02,Customer contacted support for general information.,Neutral
CALL1485,C10679,2025-03-25,Customer expressed dissatisfaction with pricing.,Negative
CALL1486,C10655,2026-02-07,Customer said they may consider another provider.,Negative
CALL1487,C10345,2026-02-13,Customer reported repeated unresolved issues.,Negative
CALL1488,C10873,2025-02-13,Customer reported repeated unresolved issues.,Negative
CALL1489,C10607,2026-03-03,Customer contacted support for general information.,Neutral
CALL1490,C10164,2026-08-13,Customer contacted support for general information.,Neutral
CALL1491,C10248,2026-06-02,Customer contacted support for general information.,Neutral
CALL1492,C10209,2025-12-24,Customer contacted support for general information.,Neutral
CALL1493,C10512,2025-10-25,Customer was satisfied with the service.,Positive
CALL1494,C10428,2026-04-01,Customer is happy with the product.,Positive
CALL1495,C10256,2025-03-24,Customer said they may consider another provider.,Negative
CALL1496,C10669,2025-09-05,Customer expressed dissatisfaction with pricing.,Negative
CALL1497,C10719,2026-03-07,Customer reported repeated unresolved issues.,Negative
CALL1498,C10439,2025-06-04,Customer contacted support for general information.,Neutral
CALL1499,C10511,2025-05-03,Customer contacted support for general information.,Neutral
CALL1500,C10246,2026-03-24,Customer was satisfied with the service.,Positive
CALL1501,C10181,2026-06-01,Customer contacted support for general information.,Neutral
CALL1502,C10019,2026-02-13,Customer said they may consider another provider.,Negative
CALL1503,C10574,2026-07-17,Customer said they may consider another provider.,Negative
CALL1504,C10981,2025-04-10,Customer contacted support for general information.,Neutral
CALL1505,C10038,2025-01-19,Customer is happy with the product.,Positive
CALL1506,C10807,2025-08-09,Customer complained about delayed service.,Negative
CALL1507,C10820,2025-09-15,Customer complained about delayed service.,Negative
CALL1508,C10408,2025-01-18,Customer complained about delayed service.,Negative
CALL1509,C10082,2026-02-18,Customer contacted support for general information.,Neutral
CALL1510,C10211,2026-07-04,Customer reported repeated unresolved issues.,Negative
CALL1511,C10845,2025-10-22,Customer was satisfied with the service.,Positive
CALL1512,C10904,2026-04-15,Customer contacted support for general information.,Neutral
CALL1513,C10384,2025-07-31,Customer is happy with the product.,Positive
CALL1514,C10675,2026-06-23,Customer contacted support for general information.,Neutral
CALL1515,C10092,2026-06-18,Customer expressed dissatisfaction with pricing.,Negative
CALL1516,C10637,2026-07-02,Customer said they may consider another provider.,Negative
CALL1517,C10649,2025-04-14,Customer complained about delayed service.,Negative
CALL1518,C10106,2025-08-20,Customer is happy with the product.,Positive
CALL1519,C10688,2025-06-30,Customer contacted support for general information.,Neutral
CALL1520,C10387,2025-11-20,Customer contacted support for general information.,Neutral
CALL1521,C10909,2025-07-14,Customer is happy with the product.,Positive
CALL1522,C10743,2025-10-12,Customer complained about delayed service.,Negative
CALL1523,C10110,2026-08-12,Customer expressed dissatisfaction with pricing.,Negative
CALL1524,C10876,2025-09-23,Customer contacted support for general information.,Neutral
CALL1525,C10300,2025-09-17,Customer appreciated the quick resolution.,Positive
CALL1526,C10579,2026-01-28,Customer is happy with the product.,Positive
CALL1527,C10336,2025-11-29,Customer was satisfied with the service.,Positive
CALL1528,C10543,2025-03-21,Customer complained about delayed service.,Negative
CALL1529,C10818,2025-08-31,Customer was satisfied with the service.,Positive
CALL1530,C10994,2026-06-06,Customer is happy with the product.,Positive
CALL1531,C10796,2026-08-01,Customer reported repeated unresolved issues.,Negative
CALL1532,C10671,2025-04-22,Customer contacted support for general information.,Neutral
CALL1533,C10071,2026-07-08,Customer is happy with the product.,Positive
CALL1534,C10458,2025-11-19,Customer said they may consider another provider.,Negative
CALL1535,C10607,2026-04-20,Customer reported repeated unresolved issues.,Negative
CALL1536,C10967,2026-03-21,Customer was satisfied with the service.,Positive
CALL1537,C10408,2025-09-13,Customer contacted support for general information.,Neutral
CALL1538,C10632,2026-02-18,Customer reported repeated unresolved issues.,Negative
CALL1539,C10953,2026-06-13,Customer was satisfied with the service.,Positive
