transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_category
T9867,C10550,2026-05-21,5011.45,Purchase,Healthcare
T9868,C10379,2025-07-29,293.53,Payment,Food
T9869,C10276,2025-12-27,308.91,Purchase,Healthcare
T9870,C10605,2025-06-03,7096.78,Payment,Utilities
T9871,C10430,2026-06-17,1574.38,Payment,Utilities
T9872,C10114,2026-07-01,317.99,Purchase,Healthcare
T9873,C10687,2025-12-26,261.49,Withdrawal,Utilities
T9874,C10120,2025-11-06,250.69,Withdrawal,Entertainment
T9875,C10524,2026-04-19,8386.31,Purchase,Utilities
T9876,C10996,2025-10-27,1011.06,Purchase,Utilities
T9877,C10898,2025-12-07,653.73,Purchase,Entertainment
T9878,C10415,2025-01-04,5590.27,Payment,Healthcare
T9879,C10162,2026-07-08,1409.9,Transfer,Retail
T9880,C10786,2025-06-18,790.43,Transfer,Utilities
T9881,C10909,2026-02-24,3168.06,Transfer,Healthcare
T9882,C10687,2025-10-07,1993.62,Transfer,Retail
T9883,C10981,2026-01-24,1999.11,Withdrawal,Utilities
T9884,C10336,2025-07-04,836.97,Payment,Retail
T9885,C10378,2025-11-19,447.94,Withdrawal,Retail
T9886,C10323,2025-01-11,399.23,Payment,Travel
T9887,C10172,2026-08-31,1215.5,Payment,Travel
T9888,C10999,2025-10-05,1104.92,Payment,Healthcare
T9889,C10786,2025-05-19,1777.22,Payment,Entertainment
T9890,C10063,2025-03-27,717.07,Transfer,Entertainment
T9891,C10100,2025-08-19,3945.4,Withdrawal,Food
T9892,C10321,2026-03-27,291.33,Payment,Utilities
T9893,C10974,2025-05-18,1665.78,Transfer,Food
T9894,C10065,2026-06-15,441.65,Purchase,Travel
T9895,C10842,2025-12-04,859.91,Payment,Entertainment
T9896,C10556,2025-06-05,436.71,Transfer,Food
T9897,C10598,2026-08-30,759.27,Transfer,Food
T9898,C10457,2025-01-17,376.05,Payment,Retail
T9899,C10578,2025-09-18,403.09,Transfer,Healthcare
T9900,C10452,2025-06-09,2874.87,Payment,Retail
T9901,C10258,2025-11-05,273.3,Withdrawal,Food
T9902,C10933,2025-03-22,2100.56,Purchase,Food
T9903,C10716,2025-08-01,2570.44,Purchase,Food
T9904,C10425,2026-03-03,2276.55,Purchase,Travel
T9905,C10978,2025-12-08,1067.82,Transfer,Utilities
T9906,C10935,2025-12-25,367.94,Transfer,Food
T9907,C10177,2025-07-25,233.87,Payment,Retail
T9908,C10930,2025-12-02,336.95,Payment,Retail
T9909,C10279,2025-09-18,339.06,Payment,Entertainment
T9910,C10343,2025-08-31,1443.75,Purchase,Utilities
T9911,C10016,2026-08-05,266.26,Withdrawal,Healthcare
T9912,C10295,2026-01-30,891.83,Payment,Food
T9913,C10201,2025-12-03,1141.58,Transfer,Travel
T9914,C10961,2025-10-06,809.92,Payment,Entertainment
T9915,C10683,2025-09-06,836.7,Purchase,Healthcare
T9916,C10918,2025-01-30,3929.9,Purchase,Healthcare
T9917,C10773,2025-05-11,1807.52,Payment,Travel
T9918,C10193,2026-06-08,2215.08,Transfer,Utilities
T9919,C10148,2026-04-05,756.26,Payment,Food
T9920,C10374,2026-01-30,2403.13,Withdrawal,Healthcare
T9921,C10887,2026-06-12,1485.79,Payment,Utilities
T9922,C10034,2026-02-17,1353.13,Purchase,Travel
T9923,C10368,2025-04-27,741.47,Payment,Retail
T9924,C10028,2025-05-29,1389.63,Payment,Food
T9925,C10774,2025-04-19,9030.0,Payment,Retail
T9926,C10220,2025-08-24,2005.34,Purchase,Healthcare
T9927,C10052,2026-03-03,6057.86,Purchase,Entertainment
T9928,C10932,2026-06-01,166.18,Purchase,Food
T9929,C10790,2025-06-29,1178.86,Payment,Food
T9930,C10352,2026-01-31,2492.33,Transfer,Entertainment
T9931,C10391,2025-01-01,1614.34,Withdrawal,Retail
T9932,C10075,2025-01-08,1835.4,Payment,Retail
T9933,C10493,2025-05-24,743.41,Payment,Utilities
T9934,C10687,2025-10-02,3682.32,Payment,Entertainment
T9935,C10521,2025-10-14,221.24,Withdrawal,Entertainment
T9936,C10974,2026-05-05,944.26,Withdrawal,Utilities
T9937,C10116,2026-07-25,1241.65,Purchase,Food
T9938,C10279,2025-01-31,618.43,Purchase,Utilities
T9939,C10729,2026-03-28,1127.7,Purchase,Utilities
T9940,C10174,2025-09-01,153.74,Withdrawal,Healthcare
T9941,C10745,2025-05-20,299.95,Purchase,Entertainment
T9942,C10948,2026-02-05,3905.88,Purchase,Healthcare
T9943,C10763,2026-06-25,1398.86,Withdrawal,Healthcare
T9944,C10294,2025-06-13,750.85,Transfer,Retail
T9945,C10450,2025-04-14,2921.22,Payment,Healthcare
T9946,C10833,2025-03-04,4390.44,Purchase,Entertainment
T9947,C10517,2025-01-15,6699.1,Transfer,Utilities
T9948,C10020,2026-05-09,166.17,Withdrawal,Travel
T9949,C10072,2025-06-28,4371.53,Transfer,Utilities
T9950,C10841,2026-06-07,343.45,Transfer,Utilities
T9951,C10035,2026-03-17,1482.75,Purchase,Entertainment
T9952,C10506,2026-06-09,2020.96,Withdrawal,Travel
T9953,C10898,2026-05-03,5480.1,Purchase,Healthcare
T9954,C10232,2025-11-07,1753.36,Withdrawal,Travel
T9955,C10727,2026-07-29,1449.52,Transfer,Utilities
T9956,C10981,2025-05-10,474.47,Payment,Retail
T9957,C10496,2026-04-11,202.83,Payment,Food
T9958,C10205,2026-05-17,462.25,Transfer,Retail
T9959,C10425,2025-09-20,4476.52,Payment,Retail
T9960,C10940,2025-06-20,1133.21,Payment,Travel
T9961,C10043,2026-02-10,5774.75,Purchase,Travel
T9962,C10090,2025-01-25,535.16,Transfer,Retail
T9963,C10928,2026-03-25,2405.17,Purchase,Travel
T9964,C10827,2025-06-09,1296.94,Payment,Retail
T9965,C10469,2025-08-05,4004.84,Transfer,Utilities
T9966,C10604,2026-05-05,877.15,Withdrawal,Entertainment
T9967,C10466,2025-10-07,965.36,Transfer,Entertainment
T9968,C10850,2025-03-22,3703.81,Payment,Retail
T9969,C10453,2025-05-05,135.69,Transfer,Travel
T9970,C10594,2025-06-19,950.38,Transfer,Utilities
T9971,C10332,2026-08-05,208.29,Payment,Food
T9972,C10506,2026-08-13,1064.8,Transfer,Retail
T9973,C10793,2025-03-31,720.25,Transfer,Healthcare
T9974,C10469,2026-01-15,2002.7,Withdrawal,Healthcare
T9975,C10020,2025-04-21,1747.99,Withdrawal,Healthcare
T9976,C10227,2025-06-13,824.19,Transfer,Utilities
T9977,C10375,2026-02-19,419.17,Withdrawal,Retail
T9978,C10129,2025-06-04,1185.99,Payment,Travel
T9979,C10686,2025-07-13,4044.22,Transfer,Utilities
T9980,C10619,2026-04-21,411.46,Transfer,Entertainment
T9981,C10413,2025-01-21,243.9,Withdrawal,Retail
T9982,C10794,2025-04-19,173.61,Transfer,Retail
T9983,C10070,2026-02-03,236.36,Transfer,Entertainment
T9984,C10403,2025-05-09,1088.71,Withdrawal,Entertainment
T9985,C10561,2026-05-24,268.97,Withdrawal,Retail
T9986,C10606,2025-10-07,753.74,Payment,Food
T9987,C10790,2026-03-03,1739.99,Payment,Food
T9988,C10396,2025-01-27,130.51,Purchase,Retail
T9989,C10336,2025-12-10,2941.93,Payment,Entertainment
T9990,C10643,2026-02-05,4570.82,Purchase,Entertainment
T9991,C10504,2026-08-27,7076.87,Withdrawal,Healthcare
T9992,C10909,2025-10-22,4788.9,Transfer,Food
T9993,C10275,2026-07-21,12242.91,Transfer,Food
T9994,C10891,2025-07-15,1380.3,Purchase,Healthcare
T9995,C10012,2025-06-05,2455.3,Payment,Travel
T9996,C10002,2026-03-16,853.05,Withdrawal,Entertainment
T9997,C10985,2025-04-11,2127.68,Payment,Utilities
T9998,C10985,2026-05-15,1258.25,Purchase,Travel
T9999,C10977,2025-10-12,207.89,Payment,Food
T10000,C10223,2025-03-10,243.65,Transfer,Healthcare
T10001,C10973,2026-01-21,6694.16,Purchase,Healthcare
T10002,C10174,2026-03-28,1280.68,Purchase,Utilities
T10003,C10898,2025-05-18,4538.39,Purchase,Retail
T10004,C10384,2025-09-05,622.18,Withdrawal,Healthcare
T10005,C10601,2025-04-13,449.23,Transfer,Food
T10006,C10919,2026-05-25,1006.45,Purchase,Entertainment
T10007,C10240,2026-01-10,2404.7,Withdrawal,Food
T10008,C10546,2025-06-04,4412.01,Withdrawal,Food
T10009,C10013,2025-03-28,1321.11,Transfer,Utilities
T10010,C10194,2026-04-27,2108.34,Withdrawal,Entertainment
T10011,C10396,2025-07-28,949.89,Payment,Entertainment
T10012,C10430,2025-06-27,4702.38,Transfer,Retail
T10013,C10305,2026-08-09,4774.42,Transfer,Utilities
T10014,C10333,2025-09-15,500.07,Purchase,Food
T10015,C10724,2025-09-30,1608.53,Transfer,Utilities
T10016,C10409,2025-01-24,405.22,Transfer,Retail
T10017,C10002,2026-08-06,2480.63,Payment,Entertainment
T10018,C10690,2026-08-18,739.25,Transfer,Healthcare
T10019,C10551,2026-02-04,494.09,Transfer,Healthcare
T10020,C10451,2025-12-19,142.59,Withdrawal,Entertainment
T10021,C10675,2025-10-28,3238.94,Payment,Retail
T10022,C10818,2025-01-10,1329.83,Withdrawal,Travel
T10023,C10746,2025-02-12,1409.62,Withdrawal,Healthcare
T10024,C10768,2025-02-20,2519.48,Withdrawal,Retail
T10025,C10871,2025-04-17,511.92,Purchase,Utilities
T10026,C10494,2025-08-23,437.81,Purchase,Travel
T10027,C10416,2026-05-05,1899.43,Withdrawal,Healthcare
T10028,C10390,2026-04-20,3491.6,Transfer,Utilities
T10029,C10372,2026-08-04,1867.05,Withdrawal,Travel
T10030,C10627,2025-10-19,5446.74,Purchase,Utilities
T10031,C10051,2026-04-26,1928.3,Purchase,Travel
T10032,C10375,2026-04-05,1825.95,Withdrawal,Healthcare
T10033,C10394,2026-03-01,2495.45,Withdrawal,Food
T10034,C10922,2025-11-25,869.63,Payment,Utilities
T10035,C10141,2025-07-04,316.56,Payment,Entertainment
T10036,C10085,2026-05-21,1117.68,Withdrawal,Utilities
T10037,C10463,2026-04-23,2239.14,Withdrawal,Travel
T10038,C10045,2025-01-14,464.3,Withdrawal,Travel
T10039,C10843,2025-04-03,268.79,Withdrawal,Retail
T10040,C10237,2025-06-29,530.6,Withdrawal,Healthcare
T10041,C10009,2026-07-20,4168.66,Purchase,Food
T10042,C10663,2025-11-01,1800.2,Withdrawal,Utilities
T10043,C10572,2026-04-20,966.83,Withdrawal,Food
T10044,C10529,2026-06-26,416.67,Withdrawal,Retail
T10045,C10597,2026-06-08,1444.19,Transfer,Retail
T10046,C10648,2025-04-21,1319.7,Transfer,Retail
T10047,C10912,2026-02-19,1730.66,Purchase,Travel
T10048,C10741,2026-02-25,13415.43,Transfer,Entertainment
T10049,C10639,2026-02-15,1796.99,Withdrawal,Retail
T10050,C10615,2026-06-07,547.81,Payment,Food
T10051,C10697,2025-11-25,274.49,Purchase,Healthcare
T10052,C10908,2025-09-29,626.7,Payment,Healthcare
T10053,C10177,2025-01-14,694.43,Withdrawal,Travel
T10054,C10868,2025-06-24,2511.86,Payment,Healthcare
T10055,C10005,2025-06-07,591.02,Withdrawal,Healthcare
T10056,C10852,2025-08-22,406.72,Withdrawal,Food
T10057,C10306,2025-05-21,1878.15,Purchase,Travel
T10058,C10547,2026-04-26,590.57,Payment,Entertainment
T10059,C10326,2025-04-29,1951.9,Payment,Entertainment
T10060,C10355,2026-01-17,470.59,Payment,Food
T10061,C10792,2026-06-05,684.07,Transfer,Travel
T10062,C10394,2026-02-14,612.8,Withdrawal,Travel
T10063,C10299,2025-02-18,1654.61,Payment,Food
T10064,C10525,2026-01-05,949.63,Transfer,Entertainment
T10065,C10748,2025-11-29,323.21,Transfer,Entertainment
T10066,C10284,2025-05-29,297.27,Payment,Utilities
T10067,C10329,2025-06-06,799.55,Purchase,Entertainment
T10068,C10049,2026-08-27,266.28,Purchase,Retail
T10069,C10772,2025-06-01,724.72,Withdrawal,Food
T10070,C10967,2026-04-06,1417.12,Payment,Entertainment
T10071,C10621,2026-01-11,336.14,Withdrawal,Utilities
T10072,C10708,2026-08-19,2561.68,Withdrawal,Entertainment
T10073,C10377,2026-03-01,4374.69,Purchase,Utilities
T10074,C10763,2025-02-17,3240.5,Transfer,Travel
T10075,C10599,2025-12-01,2140.54,Transfer,Retail
T10076,C10999,2026-08-12,1672.1,Transfer,Retail
T10077,C10824,2026-07-09,1393.93,Payment,Retail
T10078,C10537,2026-04-14,1587.53,Payment,Travel
T10079,C10773,2026-07-29,598.86,Purchase,Entertainment
T10080,C10143,2025-09-02,1069.46,Transfer,Retail
T10081,C10059,2025-09-19,1272.33,Payment,Retail
T10082,C10867,2025-09-07,2081.93,Withdrawal,Entertainment
T10083,C10779,2026-05-12,223.61,Payment,Healthcare
T10084,C10074,2025-02-21,1354.26,Purchase,Food
T10085,C10002,2026-05-04,3171.47,Payment,Healthcare
T10086,C10574,2025-05-22,600.33,Payment,Retail
T10087,C10747,2026-01-07,982.94,Withdrawal,Food
T10088,C10447,2025-09-08,170.12,Withdrawal,Travel
T10089,C10957,2025-11-10,1171.9,Withdrawal,Entertainment
T10090,C10740,2025-08-13,247.48,Purchase,Healthcare
T10091,C10901,2025-02-25,630.58,Payment,Healthcare
T10092,C10274,2025-12-05,1044.36,Withdrawal,Healthcare
T10093,C10529,2026-06-05,597.76,Payment,Food
T10094,C10591,2026-05-15,930.74,Payment,Food
T10095,C10214,2026-04-29,1592.88,Purchase,Retail
T10096,C10682,2025-06-13,1055.34,Payment,Travel
T10097,C10484,2026-03-17,1263.0,Withdrawal,Retail
T10098,C10328,2025-05-13,169.07,Payment,Travel
T10099,C10254,2025-03-22,936.69,Purchase,Utilities
T10100,C10386,2025-12-16,119.07,Withdrawal,Entertainment
T10101,C10125,2025-05-14,738.12,Transfer,Retail
T10102,C10766,2025-02-21,6913.17,Purchase,Healthcare
T10103,C10583,2026-05-09,2797.51,Purchase,Travel
T10104,C10549,2025-07-21,263.07,Purchase,Retail
T10105,C10323,2026-05-23,637.05,Purchase,Retail
T10106,C10203,2025-01-14,919.69,Payment,Healthcare
T10107,C10171,2026-01-20,1819.81,Purchase,Food
T10108,C10734,2025-07-20,2567.27,Payment,Food
T10109,C10216,2025-06-14,5593.69,Withdrawal,Travel
T10110,C10244,2026-07-15,422.23,Transfer,Food
T10111,C10335,2025-05-13,1363.74,Purchase,Utilities
T10112,C10702,2026-08-05,188.07,Transfer,Entertainment
T10113,C10297,2025-04-29,1652.1,Withdrawal,Healthcare
T10114,C10831,2026-05-01,1794.83,Withdrawal,Travel
T10115,C10181,2025-07-02,1118.84,Purchase,Entertainment
T10116,C10333,2026-04-03,2108.17,Transfer,Entertainment
T10117,C10510,2025-12-01,463.51,Withdrawal,Healthcare
T10118,C10382,2026-07-16,293.09,Transfer,Travel
T10119,C10716,2025-08-19,423.82,Payment,Entertainment
T10120,C10872,2025-11-07,1587.68,Withdrawal,Utilities
T10121,C10198,2025-01-03,4066.45,Withdrawal,Entertainment
T10122,C10331,2025-03-22,464.75,Purchase,Food
T10123,C10164,2025-10-02,553.68,Payment,Utilities
T10124,C10241,2026-01-23,1230.61,Payment,Travel
T10125,C10899,2025-12-11,34413.79,Transfer,Healthcare
T10126,C10641,2025-08-07,700.89,Withdrawal,Entertainment
T10127,C10226,2025-03-04,2875.69,Withdrawal,Entertainment
T10128,C10633,2026-03-16,917.33,Purchase,Healthcare
T10129,C10555,2025-01-27,638.85,Purchase,Utilities
T10130,C10450,2026-01-16,290.22,Transfer,Retail
T10131,C10195,2025-09-05,809.2,Transfer,Travel
T10132,C10869,2025-06-03,2563.87,Withdrawal,Utilities
T10133,C10203,2025-07-29,459.51,Purchase,Food
T10134,C10978,2025-01-22,1207.54,Transfer,Utilities
T10135,C10457,2026-08-05,466.96,Transfer,Travel
T10136,C10829,2025-01-19,722.25,Withdrawal,Travel
T10137,C10256,2026-05-24,241.19,Transfer,Food
T10138,C10528,2026-08-23,11139.37,Payment,Travel
T10139,C10271,2026-03-05,1489.86,Payment,Healthcare
T10140,C10008,2025-02-06,791.21,Purchase,Entertainment
T10141,C10760,2026-02-11,3986.87,Transfer,Travel
T10142,C10948,2026-02-28,1001.76,Purchase,Utilities
T10143,C10200,2025-12-04,1735.63,Transfer,Healthcare
T10144,C10058,2025-09-28,5231.71,Purchase,Food
T10145,C10886,2026-08-03,4787.26,Transfer,Food
T10146,C10392,2026-08-03,349.48,Purchase,Utilities
T10147,C10651,2026-04-07,1110.65,Transfer,Travel
T10148,C10118,2025-11-11,3932.7,Withdrawal,Travel
T10149,C10552,2025-02-27,371.91,Purchase,Entertainment
T10150,C10398,2026-01-11,847.44,Purchase,Food
T10151,C10833,2026-04-01,817.08,Transfer,Utilities
T10152,C10330,2026-02-11,1810.02,Purchase,Travel
T10153,C10266,2026-01-20,2446.76,Withdrawal,Retail
T10154,C10519,2025-02-25,3463.6,Withdrawal,Utilities
T10155,C10694,2026-04-04,1191.13,Withdrawal,Retail
T10156,C10479,2026-04-20,387.32,Transfer,Healthcare
T10157,C10133,2026-05-31,769.24,Transfer,Food
T10158,C10692,2025-01-17,380.78,Withdrawal,Travel
T10159,C10915,2026-03-09,554.4,Purchase,Healthcare
T10160,C10934,2025-08-25,2228.18,Transfer,Food
T10161,C10354,2025-11-03,261.11,Purchase,Food
T10162,C10583,2026-03-09,630.94,Withdrawal,Food
T10163,C10497,2025-01-24,2672.57,Transfer,Food
T10164,C10624,2025-10-27,2174.47,Payment,Travel
T10165,C10106,2025-08-26,491.6,Withdrawal,Food
T10166,C10289,2026-05-07,445.93,Withdrawal,Entertainment
T10167,C10824,2025-10-15,5299.82,Transfer,Entertainment
T10168,C10628,2026-02-19,1595.26,Payment,Retail
T10169,C10631,2026-02-04,486.44,Purchase,Travel
T10170,C10146,2026-02-20,1052.49,Withdrawal,Travel
T10171,C10326,2026-04-28,3250.23,Payment,Food
T10172,C10414,2025-09-08,448.52,Purchase,Food
T10173,C10209,2026-02-04,439.28,Payment,Utilities
T10174,C10295,2025-05-21,1367.33,Withdrawal,Entertainment
T10175,C10397,2026-01-13,283.65,Payment,Healthcare
T10176,C10102,2025-04-30,559.33,Withdrawal,Healthcare
T10177,C10635,2025-12-04,709.79,Transfer,Food
T10178,C10756,2026-03-26,76.94,Withdrawal,Travel
T10179,C10507,2025-06-10,1191.69,Transfer,Utilities
T10180,C10890,2025-04-15,2023.4,Transfer,Utilities
T10181,C10867,2025-04-02,7709.77,Purchase,Food
T10182,C10208,2026-04-30,1991.65,Transfer,Healthcare
T10183,C10932,2026-02-23,393.04,Transfer,Utilities
T10184,C10427,2026-02-25,697.95,Withdrawal,Entertainment
T10185,C10392,2026-07-06,7052.81,Purchase,Travel
T10186,C10825,2025-02-23,1726.55,Payment,Entertainment
T10187,C10915,2026-08-24,3127.95,Purchase,Utilities
T10188,C10108,2026-05-29,618.08,Transfer,Entertainment
T10189,C10888,2025-04-07,883.48,Transfer,Travel
T10190,C10347,2026-07-22,1023.54,Withdrawal,Travel
T10191,C10049,2025-07-04,2752.73,Withdrawal,Retail
T10192,C10915,2026-03-09,714.46,Withdrawal,Utilities
T10193,C10104,2026-04-16,2003.62,Payment,Utilities
T10194,C10419,2025-05-05,1095.88,Purchase,Food
T10195,C10372,2025-11-30,325.99,Purchase,Travel
T10196,C10026,2025-09-21,1093.48,Payment,Retail
T10197,C10967,2025-07-10,3308.44,Transfer,Healthcare
T10198,C10799,2025-08-09,1103.35,Payment,Food
T10199,C10768,2025-07-18,789.47,Transfer,Food
T10200,C10272,2025-12-10,4553.8,Payment,Healthcare
T10201,C10648,2025-06-23,1619.53,Withdrawal,Retail
T10202,C10339,2025-08-05,275.44,Withdrawal,Entertainment
T10203,C10300,2025-07-25,821.51,Payment,Healthcare
T10204,C10479,2026-08-02,1433.48,Payment,Entertainment
T10205,C10833,2026-01-08,1387.61,Payment,Entertainment
T10206,C10543,2025-06-23,1827.97,Payment,Healthcare
T10207,C10556,2025-03-19,933.25,Withdrawal,Utilities
T10208,C10264,2025-11-19,887.24,Purchase,Food
T10209,C10541,2026-07-08,1112.18,Withdrawal,Retail
T10210,C10595,2026-07-30,2427.17,Transfer,Food
T10211,C10165,2026-01-19,553.13,Withdrawal,Food
T10212,C10315,2026-03-13,1020.39,Payment,Retail
T10213,C10000,2025-07-18,1405.21,Transfer,Food
T10214,C10760,2026-08-25,640.25,Payment,Travel
T10215,C10260,2025-01-07,1741.31,Withdrawal,Utilities
T10216,C10062,2025-09-20,1554.5,Withdrawal,Utilities
T10217,C10482,2026-06-09,138.54,Withdrawal,Food
T10218,C10675,2025-01-20,1134.46,Purchase,Food
T10219,C10320,2025-09-11,4524.48,Purchase,Travel
T10220,C10845,2026-08-21,4897.35,Transfer,Retail
T10221,C10200,2025-06-29,2169.99,Purchase,Entertainment
T10222,C10221,2025-12-19,3904.99,Withdrawal,Entertainment
T10223,C10151,2026-07-27,941.06,Payment,Entertainment
T10224,C10643,2025-08-03,1938.24,Withdrawal,Retail
T10225,C10625,2025-12-24,1291.85,Payment,Healthcare
T10226,C10461,2026-08-25,2140.29,Transfer,Retail
T10227,C10216,2026-08-31,6938.39,Transfer,Utilities
T10228,C10195,2026-07-27,2987.88,Payment,Healthcare
T10229,C10792,2026-07-22,778.62,Transfer,Healthcare
T10230,C10201,2025-08-08,5325.94,Payment,Travel
T10231,C10994,2026-08-29,1405.24,Payment,Retail
T10232,C10646,2026-07-06,2104.49,Transfer,Utilities
T10233,C10233,2025-12-03,866.03,Payment,Retail
T10234,C10140,2025-11-15,2292.44,Payment,Utilities
T10235,C10707,2026-04-11,1634.31,Withdrawal,Entertainment
T10236,C10497,2025-06-03,3400.55,Purchase,Food
T10237,C10554,2025-12-17,663.57,Transfer,Healthcare
T10238,C10056,2025-03-03,2837.35,Purchase,Retail
T10239,C10931,2026-04-05,95.71,Withdrawal,Entertainment
T10240,C10503,2025-08-28,592.34,Withdrawal,Utilities
T10241,C10141,2025-07-09,285.62,Payment,Utilities
T10242,C10721,2025-05-26,1536.73,Payment,Food
T10243,C10583,2026-06-06,2867.99,Transfer,Entertainment
T10244,C10735,2025-10-19,1086.61,Transfer,Food
T10245,C10538,2025-03-01,4254.45,Withdrawal,Retail
T10246,C10639,2026-04-18,505.55,Transfer,Healthcare
T10247,C10105,2025-03-14,270.04,Transfer,Food
T10248,C10164,2025-08-27,2260.06,Transfer,Food
T10249,C10214,2026-02-20,3534.87,Payment,Utilities
T10250,C10070,2025-06-28,1218.59,Withdrawal,Retail
T10251,C10715,2025-03-08,6783.16,Payment,Healthcare
T10252,C10664,2026-08-16,1823.27,Purchase,Travel
T10253,C10578,2025-03-18,1632.2,Payment,Entertainment
T10254,C10089,2025-09-05,713.14,Purchase,Travel
T10255,C10771,2025-03-09,297.92,Payment,Travel
T10256,C10873,2026-07-22,839.91,Withdrawal,Entertainment
T10257,C10227,2025-04-09,5328.89,Withdrawal,Travel
T10258,C10078,2026-08-11,1327.32,Transfer,Utilities
T10259,C10607,2026-08-01,741.58,Withdrawal,Travel
T10260,C10348,2026-06-29,443.64,Transfer,Retail
T10261,C10841,2026-06-26,1879.56,Purchase,Entertainment
T10262,C10980,2026-06-22,356.02,Purchase,Food
T10263,C10893,2025-11-20,1567.08,Purchase,Healthcare
T10264,C10245,2025-05-03,691.46,Withdrawal,Utilities
T10265,C10271,2025-02-02,845.0,Transfer,Healthcare
T10266,C10402,2025-05-25,2084.16,Purchase,Travel
T10267,C10668,2026-06-01,424.14,Transfer,Healthcare
T10268,C10115,2025-11-06,1103.82,Withdrawal,Utilities
T10269,C10434,2025-05-24,238.13,Purchase,Entertainment
T10270,C10529,2026-06-01,979.4,Transfer,Healthcare
T10271,C10441,2025-07-14,1802.61,Purchase,Retail
T10272,C10171,2026-04-28,2419.7,Purchase,Retail
T10273,C10015,2026-04-20,3409.29,Payment,Food
T10274,C10960,2026-08-11,2118.73,Transfer,Utilities
T10275,C10751,2025-06-18,730.12,Withdrawal,Entertainment
T10276,C10897,2025-07-02,179.4,Transfer,Healthcare
T10277,C10055,2025-04-23,2953.24,Payment,Retail
T10278,C10590,2025-10-03,648.98,Purchase,Healthcare
T10279,C10102,2026-04-21,258.11,Withdrawal,Entertainment
T10280,C10283,2025-06-27,7126.41,Withdrawal,Retail
T10281,C10704,2025-10-18,1032.2,Payment,Retail
T10282,C10516,2026-03-10,1788.21,Withdrawal,Food
T10283,C10617,2026-04-08,1377.62,Transfer,Healthcare
T10284,C10277,2026-02-21,1080.94,Purchase,Utilities
T10285,C10884,2025-05-18,744.7,Transfer,Travel
T10286,C10611,2026-05-04,611.68,Payment,Food
T10287,C10749,2025-06-17,10152.64,Purchase,Utilities
T10288,C10268,2025-05-14,255.29,Payment,Utilities
T10289,C10832,2025-06-10,711.2,Payment,Entertainment
T10290,C10399,2026-01-12,450.21,Payment,Utilities
T10291,C10502,2025-11-26,1840.53,Purchase,Utilities
T10292,C10085,2026-01-30,724.89,Payment,Travel
T10293,C10319,2025-06-21,665.83,Withdrawal,Retail
